Artist,Title,Url
Melodyaires,I'm Waiting On You,http://bap-tizum.com/sites/default/files/audio/Melodyaires_I'm%20Waiting%20On%20You_45.mp3
Rubye D Davis,I'm A Witness For The Lord,http://bap-tizum.com/sites/default/files/audio/Rubye%20D%20Davis_I'm%20A%20Witness%20For%20The%20Lord_45.mp3
Rev. Herbert Wilson Jr.,Inspirations,http://bap-tizum.com/sites/default/files/audio/Inspirations.mp3
The Cumberland River's,It It Wasn't For The Lord What Would I Do,http://bap-tizum.com/sites/default/files/audio/If_It_Wasnt_For_The_Lord_What_Would_I_Do.mp3
The Meditations,It Must Be Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Meditations_It%20Must%20Be%20Jesus_45.mp3
Gospel Consolators,It Was The Blood,http://bap-tizum.com/sites/default/files/audio/Gospel%20Consolators_It%20Was%20The%20Blood_45.mp3
Bill Moss And The Celestials,It Was Jesus Talking To Me,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_It%20Was%20Jesus%20Talking%20To%20Me_45.mp3
Bill Moss And The Celestials,It Was Jesus Talking To Me,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_It%20Was%20Jesus%20Talking%20To%20Me_45_0.mp3
Bill Moss And The Celestials,It Was Jesus Talking To Me,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_It%20Was%20Jesus%20Talking%20To%20Me_45_1.mp3
Robert Hodge,It Will Be Glory,http://bap-tizum.com/sites/default/files/audio/Robert%20Hodge_It%20Will%20Be%20Glory_45.mp3
"Hampton-Aires of Memphis, Tenn.",It's a Blessing,http://bap-tizum.com/sites/default/files/audio/Its_a_Blessing.mp3
"Hampton-Aires of Memphis, Tenn.",It's a Blessing,http://bap-tizum.com/sites/default/files/audio/Its_A_Blessing.mp3
The Fireside Gospel Singers,It's Getting Late pt 1,http://bap-tizum.com/sites/default/files/audio/The%20Fireside%20Gospel%20Singers_It's%20Getting%20Late%20pt%201_45.mp3
The Fireside Gospel Singers,It's Getting Late pt 2,http://bap-tizum.com/sites/default/files/audio/The%20Fireside%20Gospel%20Singers_It's%20Getting%20Late%20pt%202_45.mp3
The Disciples,It's Gonna Rain,http://bap-tizum.com/sites/default/files/audio/The%20Disciples_It's%20Gonna%20Rain_45.mp3
Sensational Nightingales,It's Gonna Rain Again,http://bap-tizum.com/sites/default/files/audio/Sensational%20Nightingales_It's%20Gonna%20Rain%20Again_45.mp3
Percy Boone,I've Been Born Again,http://bap-tizum.com/sites/default/files/audio/Percy%20Boone_I've%20Been%20Born%20Again_45.mp3
The Meditation Singers,I've Been 'Buxed,http://bap-tizum.com/sites/default/files/audio/The%20Meditation%20Singers_I've%20Been%20'Buxed_45.mp3
The Gospel Starlets,I've Been Redeemed,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Starlets_I've%20Been%20Redeemed_45.mp3
Brother Joe May,I've Been Trampin',http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_I've%20Been%20Trampin'_45.mp3
Brother Joe May,I've Been Trampin',http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_I've%20Been%20Trampin'_45_0.mp3
The Brooklyn Skyways,I've Got Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Brooklyn%20Skyways_I've%20Got%20Jesus_45.mp3
The Original Guiding Lights,I've Got Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Original%20Guiding%20Lights_I've%20Got%20Jesus_45.mp3
The Shackleford Singers,I've Got A New Way,http://bap-tizum.com/sites/default/files/audio/The%20Shackleford%20Singers_I've%20Got%20A%20New%20Way_45.mp3
Rev. George Oliver,"I've Got You Lord, You've Got Me","http://bap-tizum.com/sites/default/files/audio/Rev.%20George%20Oliver_I've%20Got%20You%20Lord,%20You've%20Got%20Me_45.mp3"
The Friendly Four,I've Had It Hard,http://bap-tizum.com/sites/default/files/audio/The%20Friendly%20Four_I've%20Had%20It%20Hard_45.mp3
Bethlehem Temple Radio Choir,I've Waited So Long,http://bap-tizum.com/sites/default/files/audio/Bethlehem%20Temple%20Radio%20Choir_I've%20Waited%20So%20Long_45.mp3
Bethlehem Temple Radio Choir,I've Waited So Long,http://bap-tizum.com/sites/default/files/audio/Bethlehem%20Temple%20Radio%20Choir_I've%20Waited%20So%20Long_45_0.mp3
Angelic Gospel Singers,I've Weathered The Storm,http://bap-tizum.com/sites/default/files/audio/Angelic%20Gospel%20Singers_I've%20Weathered%20The%20Storm_45.mp3
Angelic Gospel Singers,I've Weathered The Storm,http://bap-tizum.com/sites/default/files/audio/Angelic%20Gospel%20Singers_I've%20Weathered%20The%20Storm_45_0.mp3
The Singing Crusaders,Jesus,http://bap-tizum.com/sites/default/files/audio/Jesus.mp3
The Sensational Saints,Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Sensational%20Saints_Jesus_45.mp3
Voices Of Tabernacle,Jesus,http://bap-tizum.com/sites/default/files/audio/Voices%20Of%20Tabernacle_Jesus_45.mp3
Sam Cooke,"Jesus, Be A Fence Around Me","http://bap-tizum.com/sites/default/files/audio/Sam%20Cooke_Jesus,%20Be%20A%20Fence%20Around%20Me_45.mp3"
Wearyland Gospel Singers,Jesus is Calling,http://bap-tizum.com/sites/default/files/audio/Jesus_is_Calling.mp3
The Waller Bros. Of Tarboro N.C.,Jesus Is Calling,http://bap-tizum.com/sites/default/files/audio/The%20Waller%20Bros.%20Of%20Tarboro%20N.C._Jesus%20Is%20Calling_45.mp3
Williams Chapel C.M.E Church Combined Choir,Jesus is Calling,http://bap-tizum.com/sites/default/files/audio/Williams%20Chapel%20C.M.E%20Church%20Combined%20Choir_Jesus%20is%20Calling_45.mp3
The Voices Of Praise,Jesus Came Into My Soul,http://bap-tizum.com/sites/default/files/audio/The%20Voices%20Of%20Praise_Jesus%20Came%20Into%20My%20Soul_45.mp3
MC Sweet,Jesus Christ (The Gospel Beat),http://bap-tizum.com/sites/default/files/audio/Jesus_Christ_The_Gospel_Beat.mp3
Eddie & Vivi Washington's Crusade,Jesus is Coming Back,http://bap-tizum.com/sites/default/files/audio/Jesus_is_Coming_Back.mp3
The Junior Hummingbirds,Jesus Died for Me,http://bap-tizum.com/sites/default/files/audio/Jesus_Died_for_Me.mp3
The Pilgrim Travelers,Jesus is the First Line of Defense,http://bap-tizum.com/sites/default/files/audio/Jesus_is_the_First_Line_of_Defense.mp3
Dixie Aires,Jesus Fix It,http://bap-tizum.com/sites/default/files/audio/Dixie%20Aires_Jesus%20Fix%20It_45.mp3
Dixie Aires,Jesus Fix It,http://bap-tizum.com/sites/default/files/audio/Dixie%20Aires_Jesus%20Fix%20It_45_0.mp3
The Famous Davis Singers,Jesus Gently Guide Me,http://bap-tizum.com/sites/default/files/audio/The%20Famous%20Davis%20Singers_Jesus%20Gently%20Guide%20Me_45.mp3
Spratlen Singers,Jesus Has What It Takes,http://bap-tizum.com/sites/default/files/audio/Spratlen%20Singers_Jesus%20Has%20What%20It%20Takes_45.mp3
Wandering Travelers,Jesus is the Heavyweight Champ,http://bap-tizum.com/sites/default/files/audio/Jesus_is_the_Heaveyweight_Champ.mp3
Cowan Family,Jesus Hold My Hand,http://bap-tizum.com/sites/default/files/audio/Cowan%20Family_Jesus%20Hold%20My%20Hand_45.mp3
Cowan Family,Jesus Hold My Hand,http://bap-tizum.com/sites/default/files/audio/Cowan%20Family_Jesus%20Hold%20My%20Hand_45_0.mp3
Kelly Brothers,Jesus Knows The Reason Why,http://bap-tizum.com/sites/default/files/audio/Kelly%20Brothers_Jesus%20Knows%20The%20Reason%20Why_45.mp3
The Rogers Singers,Jesus' Love Reaches You,http://bap-tizum.com/sites/default/files/audio/The%20Rogers%20Singers_Jesus'%20Love%20Reaches%20You_45.mp3
David Epley's Sound Of Joy,Jesus On The Mainline,http://bap-tizum.com/sites/default/files/audio/David%20Epley's%20Sound%20Of%20Joy_Jesus%20On%20The%20Mainline_45.mp3
The Miller Singers,"Jesus, The Man I Long To Know","http://bap-tizum.com/sites/default/files/audio/The%20Miller%20Singers_Jesus,%20The%20Man%20I%20Long%20To%20Know_45.mp3"
John Cooksey and the Southern Four,Jesus is My All and All,http://bap-tizum.com/sites/default/files/audio/Jesus_is_My_All_and_All.mp3
Jessie James,Jesus in My Life,http://bap-tizum.com/sites/default/files/audio/Jesus_in_My_Life.mp3
Rev. Billy Robinson And The Garden Of Prayer Church Of God In Christ,Jesus Never Lost A Battle,http://bap-tizum.com/sites/default/files/audio/Rev.%20Billy%20Robinson%20And%20The%20Garden%20Of%20Prayer%20Church%20Of%20God%20In%20Christ_Jesus%20Never%20Lost%20A%20Battle_45.mp3
The Soul Stirrers,Jesus Paid The Debt,http://bap-tizum.com/sites/default/files/audio/The%20Soul%20Stirrers_Jesus%20Paid%20The%20Debt_45.mp3
The Drexel Singers,Jesus Said,http://bap-tizum.com/sites/default/files/audio/The%20Drexel%20Singers_Jesus%20Said_45.mp3
The Friendly Five,Jesus Will Answer Prayer,http://bap-tizum.com/sites/default/files/audio/Jesus_Will_Answer_Prayer.mp3
Edward Dominick,Jesus Will Fix It,http://bap-tizum.com/sites/default/files/audio/Edward%20Dominick_Jesus%20Will%20Fix%20It_45.mp3
Billy Bowers,Jesus Will Listen To You,http://bap-tizum.com/sites/default/files/audio/Jesus_Will_Listen_To_You.mp3
Brother Amos McKinley Polk,Jesus Will Never Say No,http://bap-tizum.com/sites/default/files/audio/Brother%20Amos%20McKinley%20Polk_Jesus%20Will%20Never%20Say%20No_45.mp3
Brother Amos McKinley Polk,Jesus Will Never Say No,http://bap-tizum.com/sites/default/files/audio/Brother%20Amos%20McKinley%20Polk_Jesus%20Will%20Never%20Say%20No_45_0.mp3
Marvin Bonner,Jesus You Brought Me All The Way,http://bap-tizum.com/sites/default/files/audio/Marvin%20Bonner_Jesus%20You%20Brought%20Me%20All%20The%20Way_45.mp3
Juanita Stewart Miles,Jesus You're My Friend,http://bap-tizum.com/sites/default/files/audio/Juanita%20Stewart%20Miles_Jesus%20You're%20My%20Friend_45.mp3
Seven Sons Singers,Johns Revelation,http://bap-tizum.com/sites/default/files/audio/Seven%20Sons%20Singers_Johns%20Revelation_45.mp3
"The True Believers of Jackson, Miss.",Joshua Fought The Battle of Jericho,http://bap-tizum.com/sites/default/files/audio/Joshua_Fought_The_Battle_of_Jericho.mp3
The Powerlites,Journey,http://bap-tizum.com/sites/default/files/audio/Journey.mp3
The Galineans,Just Can't Keep It,http://bap-tizum.com/sites/default/files/audio/The%20Galineans_Just%20Can't%20Keep%20It_45.mp3
Macedonia Ensemble,Just A Closer Walk With Thee,http://bap-tizum.com/sites/default/files/audio/Macedonia%20Ensemble_Just%20A%20Closer%20Walk%20With%20Thee_45.mp3
The Dixie Hummingbirds,Just A Little While,http://bap-tizum.com/sites/default/files/audio/The%20Dixie%20Hummingbirds_Just%20A%20Little%20While_45.mp3
St. Teresa Gospel Singers,Just a Little Whilte to Stay Here,http://bap-tizum.com/sites/default/files/audio/Just_a_Little_While_to_Stay_Here.mp3
The Bright Stars,Just Look Around You,http://bap-tizum.com/sites/default/files/audio/The%20Bright%20Stars_Just%20Look%20Around%20You_45.mp3
Bill Moss And The Celestials,Just The Two Of Us,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_Just%20The%20Two%20Of%20Us_45.mp3
Bill Moss And The Celestials,Just The Two Of Us,http://bap-tizum.com/sites/default/files/audio/Bill%20Moss%20And%20The%20Celestials_Just%20The%20Two%20Of%20Us_45_0.mp3
Morgan Babb,Keep Faith In God,http://bap-tizum.com/sites/default/files/audio/Morgan%20Babb_Keep%20Faith%20In%20God_45.mp3
Calvary Baptist Church,Keep In Me Alive,http://bap-tizum.com/sites/default/files/audio/Calvary%20Baptist%20Church_Keep%20In%20Me%20Alive_45.mp3
Calvary Baptist Church,Keep In Me Alive,http://bap-tizum.com/sites/default/files/audio/Calvary%20Baptist%20Church_Keep%20In%20Me%20Alive_45_0.mp3
Rev. Billy Robinson And The Garden Of Prayer Church Of God In Christ,Keep Me Lord,http://bap-tizum.com/sites/default/files/audio/Rev.%20Billy%20Robinson%20And%20The%20Garden%20Of%20Prayer%20Church%20Of%20God%20In%20Christ_Keep%20Me%20Lord_45.mp3
Eld. Connie Keene Jr. And Family,Keep Trusting,http://bap-tizum.com/sites/default/files/audio/Eld.%20Connie%20Keene%20Jr.%20And%20Family_Keep%20Trusting_45.mp3
The Canaanites,Land Of Mercy,http://bap-tizum.com/sites/default/files/audio/The%20Canaanites_Land%20Of%20Mercy_45.mp3
Northern States Mask Choir,Lay My Burden Down,http://bap-tizum.com/sites/default/files/audio/Northern%20States%20Mask%20Choir_Lay%20My%20Burden%20Down_45.mp3
Keys of Harmony of Indianapolis Ind.,Leaning on the Everlasting Arms,http://bap-tizum.com/sites/default/files/audio/Leaning_on_the_Everlasting_Arms.mp3
Josephine James and Bertha Robinson,Leaning on the Lord,http://bap-tizum.com/sites/default/files/audio/Leaning_on_the_Lord.mp3
The Choraleers of Dayton Ohio,Leave it in the Hands of the Lord,http://bap-tizum.com/sites/default/files/audio/Leave_it_in_the_Hands_of_the_Lord.mp3
Bro. Will Hairston,Let The Church Roll On,http://bap-tizum.com/sites/default/files/audio/Let_The_Church_Roll_On.mp3
The Pilgrim Travelers,Let Him Be Your Friend,http://bap-tizum.com/sites/default/files/audio/The%20Pilgrim%20Travelers_Let%20Him%20Be%20Your%20Friend_45.mp3
Straight Gate Choir,Let Him Tell You What To Do,http://bap-tizum.com/sites/default/files/audio/Straight%20Gate%20Choir_Let%20Him%20Tell%20You%20What%20To%20Do_45.mp3
The Staple Singers,Let That Liar Alone,http://bap-tizum.com/sites/default/files/audio/Let_That_Liar_Alone.mp3
Lawerence Hill and Singers,Let Me Hear You Witness,http://bap-tizum.com/sites/default/files/audio/Let_Me_Heard_You_Witness.mp3
Betty Jean Plummer,Let's Get Together And Praise The Lord,http://bap-tizum.com/sites/default/files/audio/Betty%20Jean%20Plummer_Let's%20Get%20Together%20And%20Praise%20The%20Lord_45.mp3
Betty Jean Plummer,Let's Get Together And Praise The Lord,http://bap-tizum.com/sites/default/files/audio/Betty%20Jean%20Plummer_Let's%20Get%20Together%20And%20Praise%20The%20Lord_45_0.mp3
The Singing Crusaders,Life Given,http://bap-tizum.com/sites/default/files/audio/The%20Singing%20Crusaders_Life%20Given_45.mp3
"Rev. C. C. McNealy, Jr.",Life is Like a Mt. Railway,http://bap-tizum.com/sites/default/files/audio/Life_is_Like_a_Mt._Railway.mp3
Rev. Evans,Life's Pathway,http://bap-tizum.com/sites/default/files/audio/Lifes_Pathway.mp3
Miss Alberta Mills and the Christ Temple Choir,Lift Him Up,http://bap-tizum.com/sites/default/files/audio/Lift_Him_Up.mp3
The Mighty Skylights,Lift Him Up,http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Skylights_Lift%20Him%20Up_45.mp3
Sons of Zion,The Light,http://bap-tizum.com/sites/default/files/audio/The_Light.mp3
The Trumpeteers,Little Wooden Church,http://bap-tizum.com/sites/default/files/audio/Little_Wooden_Church.mp3
The Harmonizing Four,Lived He Loved Me,http://bap-tizum.com/sites/default/files/audio/The%20Harmonizing%20Four_Lived%20He%20Loved%20Me_45.mp3
The New Macedonias,Living For Jesus,http://bap-tizum.com/sites/default/files/audio/The%20New%20Macedonias_Living%20For%20Jesus_45.mp3
The Friendly Four,As Long As I Got Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Friendly%20Four_As%20Long%20As%20I%20Got%20Jesus_45.mp3
The Scott Sisters,As Long As I Got Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Scott%20Sisters_As%20Long%20As%20I%20Got%20Jesus_45.mp3
The Inspirational Soul,Long Journey,http://bap-tizum.com/sites/default/files/audio/Long_Journey.mp3
The Gospel Starlites,Long Long Way,http://bap-tizum.com/sites/default/files/audio/Long_Long_Way.mp3
The D.C. Aires,The Long Road,http://bap-tizum.com/sites/default/files/audio/The_Long_Road.mp3
Traveling Echoes,Looking And Seeking,http://bap-tizum.com/sites/default/files/audio/Traveling%20Echoes_Looking%20And%20Seeking_45.mp3
Traveling Echoes,Looking For A Better Place To Live,http://bap-tizum.com/sites/default/files/audio/Traveling%20Echoes_Looking%20For%20A%20Better%20Place%20To%20Live_45.mp3
"Shirley Caesar With The Progressive Baptist Church Choir Of St. Louis, MO",Loose That Man,"http://bap-tizum.com/sites/default/files/audio/Shirley%20Caesar%20With%20The%20Progressive%20Baptist%20Church%20Choir%20Of%20St.%20Louis,%20MO_Loose%20That%20Man_45.mp3"
Edna Gallmon Cooke And The Singing Sons,The Lord Blessed My Soul,http://bap-tizum.com/sites/default/files/audio/Edna%20Gallmon%20Cooke%20And%20The%20Singing%20Sons_The%20Lord%20Blessed%20My%20Soul_45.mp3
Northeastern District Choir Church Of Christ Disciples,The Lord Is Blessing Me Right Now,http://bap-tizum.com/sites/default/files/audio/Northeastern%20District%20Choir%20Church%20Of%20Christ%20Disciples_The%20Lord%20Is%20Blessing%20Me%20Right%20Now_45.mp3
Richard Alan Henderson,"Lord, Help Me To Hold Out","http://bap-tizum.com/sites/default/files/audio/Richard%20Alan%20Henderson_Lord,%20Help%20Me%20To%20Hold%20Out_45.mp3"
Ivan Moore,Lord I Want You To Move,http://bap-tizum.com/sites/default/files/audio/Lord_I_Want_You_To_Move.mp3
Pontiac Spiritual Of Pontiac Michigan,Lord I Want You To Move,http://bap-tizum.com/sites/default/files/audio/Pontiac%20Spiritual%20Of%20Pontiac%20Michigan_Lord%20I%20Want%20You%20To%20Move_45.mp3
The Banks Brothers and The Greater Harvest Baptist Church Choir,"Lord, I've Tried (Part 2)",http://bap-tizum.com/sites/default/files/audio/Lord_Ive_Tried_Part_2.mp3
The Banks Brothers And The Greater Harvest Baptist Church Choir,"Lord, I've Tried pt 2","http://bap-tizum.com/sites/default/files/audio/The%20Banks%20Brothers%20And%20The%20Greater%20Harvest%20Baptist%20Church%20Choir_Lord,%20I've%20Tried%20pt%202_45.mp3"
Beverly Carter,Lord Let Your Holy Ghost Come On Down,http://bap-tizum.com/sites/default/files/audio/Beverly%20Carter_Lord%20Let%20Your%20Holy%20Ghost%20Come%20On%20Down_45.mp3
Beverly Carter,Lord Let Your Holy Ghost Come On Down,http://bap-tizum.com/sites/default/files/audio/Beverly%20Carter_Lord%20Let%20Your%20Holy%20Ghost%20Come%20On%20Down_45_0.mp3
The Mighty Walker Brothers,Lord Look Down Upon Me,http://bap-tizum.com/sites/default/files/audio/The%20Mighty%20Walker%20Brothers_Lord%20Look%20Down%20Upon%20Me_45.mp3
Original Five Blind Boys,"Lord, Lord You've Been So Good To Me","http://bap-tizum.com/sites/default/files/audio/Original%20Five%20Blind%20Boys_Lord,%20Lord%20You've%20Been%20So%20Good%20To%20Me_45.mp3"
Soul Stirrers,Lord Remember Me,http://bap-tizum.com/sites/default/files/audio/Soul%20Stirrers_Lord%20Remember%20Me_45.mp3
Simaiers,Lord Search My Heart,http://bap-tizum.com/sites/default/files/audio/Lord_Search_My_Heart.mp3
Hi Way Que C's,The Lord Is Sweet,http://bap-tizum.com/sites/default/files/audio/Hi%20Way%20Que%20C's_The%20Lord%20Is%20Sweet_45.mp3
Jackson Gospel Singers,Lord Take Care Of Me,http://bap-tizum.com/sites/default/files/audio/Jackson%20Gospel%20Singers_Lord%20Take%20Care%20Of%20Me_45.mp3
The Mighty Walker Brothers,Lord Teach Me Some Time,http://bap-tizum.com/sites/default/files/audio/Lord_Teach_Me_Some_Time.mp3
Evangelist Ann Williams and The Williams Ensemble,Lord What a Time,http://bap-tizum.com/sites/default/files/audio/Lord_What_a_Time.mp3
Pittsburgh All Stars,Lord Will Make a Way,http://bap-tizum.com/sites/default/files/audio/Lord_Will_Make_a_Way.mp3
The Christian Harmonizers,The Lord Will Make A Way,http://bap-tizum.com/sites/default/files/audio/The%20Christian%20Harmonizers_The%20Lord%20Will%20Make%20A%20Way_45.mp3
The National Travelers,The Lord Will Make A Way,http://bap-tizum.com/sites/default/files/audio/The%20National%20Travelers_The%20Lord%20Will%20Make%20A%20Way_45.mp3
Morning Echoes,The Lord Will Provide,http://bap-tizum.com/sites/default/files/audio/The_Lord_Will_Provide.mp3
Rose and Gospel Aires,The Lord's Prayer,http://bap-tizum.com/sites/default/files/audio/The_Lords_Prayer.mp3
Echoes Of Zion,Lost In Sin,http://bap-tizum.com/sites/default/files/audio/Echoes%20Of%20Zion_Lost%20In%20Sin_45.mp3
Sons of Zion,Love in Action,http://bap-tizum.com/sites/default/files/audio/Love_in_Action.mp3
Universal Liberty Radio Chorus,Love Is The Answer,http://bap-tizum.com/sites/default/files/audio/Universal%20Liberty%20Radio%20Chorus_Love%20Is%20The%20Answer_45.mp3
The Sensational Saints,The Love of Jesus,http://bap-tizum.com/sites/default/files/audio/The_Love_of_Jesus.mp3
The Sensational Saints,The Love Of Jesus,http://bap-tizum.com/sites/default/files/audio/The%20Sensational%20Saints_The%20Love%20Of%20Jesus_45.mp3
The Gospelairs,Loved Ones Waiting,http://bap-tizum.com/sites/default/files/audio/The%20Gospelairs_Loved%20Ones%20Waiting_45.mp3
The Caravans,Make It In,http://bap-tizum.com/sites/default/files/audio/The%20Caravans_Make%20It%20In_45.mp3
Lucy Rogers Singers,Man In The City pt 1,http://bap-tizum.com/sites/default/files/audio/Lucy%20Rogers%20Singers_Man%20In%20The%20City%20pt%201_45.mp3
Lucy Rogers Singers,Man In The City pt 2,http://bap-tizum.com/sites/default/files/audio/Lucy%20Rogers%20Singers_Man%20In%20The%20City%20pt%202_45.mp3
Church Of Love's Children,Martin Luther King,http://bap-tizum.com/sites/default/files/audio/Church%20Of%20Love's%20Children_Martin%20Luther%20King_45.mp3
Church Of Love's Children,Martin Luther King,http://bap-tizum.com/sites/default/files/audio/Church%20Of%20Love's%20Children_Martin%20Luther%20King_45_0.mp3
Church Of Love Choir,Martin Luther King,http://bap-tizum.com/sites/default/files/audio/Church%20Of%20Love%20Choir_Martin%20Luther%20King_45.mp3
Eulaletta Johnson And The Sherles Brothers,Martin Luther King's Dream,http://bap-tizum.com/sites/default/files/audio/Eulaletta%20Johnson%20And%20The%20Sherles%20Brothers_Martin%20Luther%20King's%20Dream_45.mp3
The Isaac Prince Singers,Marvelous Name Part I,http://bap-tizum.com/sites/default/files/audio/Marvelous_Name_Part_I.mp3
The Isaac Prince Singers,Marvelous Name Part II,http://bap-tizum.com/sites/default/files/audio/Marvelous_Name_Part_II.mp3
The Caravans,Mary Don't You Weep (Part I),http://bap-tizum.com/sites/default/files/audio/Mary_Dont_You_Weep_Part_I.mp3
Brother Joe May,The Master's On Our Side,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_The%20Master's%20On%20Our%20Side_45.mp3
Brother Joe May,The Master's On Our Side,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_The%20Master's%20On%20Our%20Side_45_0.mp3
The Victorious Glorylanders,Mean Old World,http://bap-tizum.com/sites/default/files/audio/Mean_Old_World.mp3
Ron Carter,Meet Me There,http://bap-tizum.com/sites/default/files/audio/Ron%20Carter_Meet%20Me%20There_45.mp3
James Cleveland And The Voices Of Tabernacle,Meetin' Tonight,http://bap-tizum.com/sites/default/files/audio/James%20Cleveland%20And%20The%20Voices%20Of%20Tabernacle_Meetin'%20Tonight_45.mp3
King James Version,Meeting Up Yonder,http://bap-tizum.com/sites/default/files/audio/King%20James%20Version_Meeting%20Up%20Yonder_45.mp3
The Bilesse Singers,Memories Of Dr.King,http://bap-tizum.com/sites/default/files/audio/The%20Bilesse%20Singers_Memories%20Of%20Dr.King_45.mp3
CBS Trumpeteers,Milky White Way,http://bap-tizum.com/sites/default/files/audio/Milky_White_Way.mp3
The Trumpeteers,Milky White Way,http://bap-tizum.com/sites/default/files/audio/The%20Trumpeteers_Milky%20White%20Way_45.mp3
Spirit Of Memphis Quartett,In The Morning,http://bap-tizum.com/sites/default/files/audio/Spirit%20Of%20Memphis%20Quartett_In%20The%20Morning_45.mp3
Reverend Julius Cheeks & The Sensational Nightingales,Morning Train,http://bap-tizum.com/sites/default/files/audio/Morning_Train.mp3
Lane Relations Singers,Moses,http://bap-tizum.com/sites/default/files/audio/Lane%20Relations%20Singers_Moses_45.mp3
The Masters of Harmony,Moses Smote The Water,http://bap-tizum.com/sites/default/files/audio/Moses_Smote_The_Water.mp3
The New Pilgrim Travelers,Mother Bowed,http://bap-tizum.com/sites/default/files/audio/Mother_Bowed.mp3
Original Five Blind Boys,Mother Don't Worry,http://bap-tizum.com/sites/default/files/audio/Mother_Dont_Worry.mp3
Taylor Brothers,Mother's Advice,http://bap-tizum.com/sites/default/files/audio/Taylor%20Brothers_Mother's%20Advice_45.mp3
Detroit Original Specials,A Mother's Love,http://bap-tizum.com/sites/default/files/audio/Detroit%20Original%20Specials_A%20Mother's%20Love_45.mp3
Mighty Clouds Of Harmony,Mother's Prayer,http://bap-tizum.com/sites/default/files/audio/Mighty%20Clouds%20Of%20Harmony_Mother's%20Prayer_45.mp3
Straight Gate Choir,To The Mount Of Prayer I'll Go,http://bap-tizum.com/sites/default/files/audio/Straight%20Gate%20Choir_To%20The%20Mount%20Of%20Prayer%20I'll%20Go_45.mp3
Swan Silvertones,Move Up,http://bap-tizum.com/sites/default/files/audio/Move_Up.mp3
Ethel Baldwin,Move Up A Little Higher,http://bap-tizum.com/sites/default/files/audio/Ethel%20Baldwin_Move%20Up%20A%20Little%20Higher_45.mp3
Swan Silvertones,Move Somewhere,http://bap-tizum.com/sites/default/files/audio/Move_Somewhere.mp3
The Biblical Gospel Singers,Movin' Generation,http://bap-tizum.com/sites/default/files/audio/The%20Biblical%20Gospel%20Singers_Movin'%20Generation_45.mp3
Soul Stirrers,Must Jesus Bear The Cross Alone,http://bap-tizum.com/sites/default/files/audio/Soul%20Stirrers_Must%20Jesus%20Bear%20The%20Cross%20Alone_45.mp3
The Spirit Of Memphis,My Explanation,http://bap-tizum.com/sites/default/files/audio/The%20Spirit%20Of%20Memphis_My%20Explanation_45.mp3
The Gospel Harmonettes,My Father's Children,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Harmonettes_My%20Father's%20Children_45.mp3
Joy Harmonizers,My Heavenly Home,http://bap-tizum.com/sites/default/files/audio/My_Heavenly_Home.mp3
The Gospel Clefs,My Hope Is In The Lord,http://bap-tizum.com/sites/default/files/audio/The%20Gospel%20Clefs_My%20Hope%20Is%20In%20The%20Lord_45.mp3
The Sweet Brothers,My Life Will Be Sweeter,http://bap-tizum.com/sites/default/files/audio/My_Life_Will_Be_Sweeter_0.mp3
The Masters of Harmony,My Lord What a Morning,http://bap-tizum.com/sites/default/files/audio/My_Lord_What_a_Morning.mp3
The Kansas City Melodyaires,My Loving Mother,http://bap-tizum.com/sites/default/files/audio/My_Loving_Mother.mp3
Brother Joe May,My Mother Prayed For Me,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_My%20Mother%20Prayed%20For%20Me_45.mp3
Brother Joe May,My Mother Prayed For Me,http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_My%20Mother%20Prayed%20For%20Me_45_0.mp3
Dorothy Love Coates And The Gospel Harmonettes,My Soul Needs Resting,http://bap-tizum.com/sites/default/files/audio/Dorothy%20Love%20Coates%20And%20The%20Gospel%20Harmonettes_My%20Soul%20Needs%20Resting_45.mp3
Dorothy Love Coates And The Gospel Harmonettes,My Soul Needs Resting,http://bap-tizum.com/sites/default/files/audio/Dorothy%20Love%20Coates%20And%20The%20Gospel%20Harmonettes_My%20Soul%20Needs%20Resting_45_0.mp3
Reverend George Morton,This Is My Story,http://bap-tizum.com/sites/default/files/audio/Reverend%20George%20Morton_This%20Is%20My%20Story_45.mp3
