Artist,Title,Url
"Jubilaires","Sunday Kind Of Love","http://bap-tizum.com/sites/default/files/audio/Jubilaires_Sunday%20Kind%20Of%20Love_78_0.mp3"
"Prof. Hull's Anthems of Joy","Sunshine and Shadows","http://bap-tizum.com/sites/default/files/audio/Sunshine_and_Shadows.mp3"
"Spirit Of Memphis","Surely, Surely, Amen","http://bap-tizum.com/sites/default/files/audio/Spirit%20Of%20Memphis_Surely,%20Surely,%20Amen_78.mp3"
"Spirit Of Memphis","Surely, Surely, Amen","http://bap-tizum.com/sites/default/files/audio/Spirit%20Of%20Memphis_Surely,%20Surely,%20Amen_78_0.mp3"
"The Happyland Singers","Swingin' On The Golden Gate","http://bap-tizum.com/sites/default/files/audio/Swingin_On_The_Golden_Gate.mp3"
"Soul Masters","Take My Hand","http://bap-tizum.com/sites/default/files/audio/Soul%20Masters_Take%20My%20Hand_78.mp3"
"Selah Jubilee Singers","Take My Hand Precious Lord","http://bap-tizum.com/sites/default/files/audio/Take_My_Hand_Precious_Lord.mp3"
"Ward Singers","Tell The Angels I'm On My Way","http://bap-tizum.com/sites/default/files/audio/Tell_the_Angels_Im_on_my_Way.mp3"
"The Bibletone Jubileers","Tell Me What More Can Jesus Do","http://bap-tizum.com/sites/default/files/audio/The%20Bibletone%20Jubileers_Tell%20Me%20What%20More%20Can%20Jesus%20Do_78.mp3"
"The Bibletone Jubileers","Tell Me What More Can Jesus Do","http://bap-tizum.com/sites/default/files/audio/The%20Bibletone%20Jubileers_Tell%20Me%20What%20More%20Can%20Jesus%20Do_78_0.mp3"
"The Dixie Hummingbirds","Thank You For One More Day","http://bap-tizum.com/sites/default/files/audio/Thank_You_For_One_More_Day.mp3"
"The Dixie Hummingbirds","Thank You For One More Day","http://bap-tizum.com/sites/default/files/audio/The%20Dixie%20Hummingbirds_Thank%20You%20For%20One%20More%20Day_78.mp3"
"The Dixie Hummingbirds","Thank You For One More Day","http://bap-tizum.com/sites/default/files/audio/The%20Dixie%20Hummingbirds_Thank%20You%20For%20One%20More%20Day_78_0.mp3"
"Kings of Harmony Quartette","Is There Anybody Here","http://bap-tizum.com/sites/default/files/audio/Is_There_Anybody_Here.mp3"
"Brother Joe May","There Must Be A Heaven Somewhere","http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_There%20Must%20Be%20A%20Heaven%20Somewhere_78.mp3"
"The Bibletone Jubileers","These Bones Shall Rise Again","http://bap-tizum.com/sites/default/files/audio/These_Bones_Shall_Rise_Again.mp3"
"The Five Blind Boys","Think Of God's Goodness","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys_Think%20Of%20God's%20Goodness_78.mp3"
"The Five Blind Boys","Think Of God's Goodness","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys_Think%20Of%20God's%20Goodness_78_0.mp3"
"The Trumpeteers","Till He Come","http://bap-tizum.com/sites/default/files/audio/Till_He_Come.mp3"
"Sister Jessie Mae Reinfro","In That Time, By and By","http://bap-tizum.com/sites/default/files/audio/In_That_Time_By_and_By_0.mp3"
"Golden Gate Jubilee Quartet","Travelin' Shoes","http://bap-tizum.com/sites/default/files/audio/Travelin_Shoes.mp3"
"The Trumpeteers","Traveling Shoes","http://bap-tizum.com/sites/default/files/audio/Traveling_Shoes.mp3"
"Kings of Harmony Quartette","Trees are Bending ","http://bap-tizum.com/sites/default/files/audio/Trees_are_Bending.mp3"
"The Humming Bees","Trouble of the World","http://bap-tizum.com/sites/default/files/audio/Trouble_of_the_World.mp3"
"The Dixie Hummingbirds","Troubles Will be Over","http://bap-tizum.com/sites/default/files/audio/Troubles_Will_Be_Over.mp3"
"The Staple Sisters","Uncloudy Day","http://bap-tizum.com/sites/default/files/audio/Uncloudy_Day.mp3"
"The Staple Singers","Uncloudy Day","http://bap-tizum.com/sites/default/files/audio/The%20Staple%20Singers_Uncloudy%20Day_78.mp3"
"The Staple Singers","Uncloudy Day","http://bap-tizum.com/sites/default/files/audio/The%20Staple%20Singers_Uncloudy%20Day_78_0.mp3"
"Flying Cloud","Upper Room","http://bap-tizum.com/sites/default/files/audio/Upper_Room.mp3"
"The Trumpeteers","Use Me, Lord","http://bap-tizum.com/sites/default/files/audio/Use_Me_Lord.mp3"
"Annette May","Vacation in Heaven","http://bap-tizum.com/sites/default/files/audio/Vacation_in_Heaven.mp3"
"Dixie Humming Birds","Wading Through Blood and Water","http://bap-tizum.com/sites/default/files/audio/Wading_Through_Blood_and_Water.mp3"
"Dixie Humming Birds","Wading Through The Blood And Water","http://bap-tizum.com/sites/default/files/audio/Dixie%20Humming%20Birds_Wading%20Through%20The%20Blood%20And%20Water_78.mp3"
"Dixie Humming Birds","Wading Through The Blood And Water","http://bap-tizum.com/sites/default/files/audio/Dixie%20Humming%20Birds_Wading%20Through%20The%20Blood%20And%20Water_78_0.mp3"
"The Cornfed Four","Waitin' at the Gate","http://bap-tizum.com/sites/default/files/audio/Waitin_at_the_Gate.mp3"
"The Dixie Hummingbirds","Way Up on High","http://bap-tizum.com/sites/default/files/audio/Way_Up_On_High.mp3"
"Hattie Parker And Pace Jubilee Singers","We Will Walk Through The Valley Of Peace","http://bap-tizum.com/sites/default/files/audio/Hattie%20Parker%20And%20Pace%20Jubilee%20Singers_We%20Will%20Walk%20Through%20The%20Valley%20Of%20Peace_78.mp3"
"Hattie Parker With Pace Jubilee Singers","We Will Walk Through The Valley Of Peace","http://bap-tizum.com/sites/default/files/audio/Hattie%20Parker%20With%20Pace%20Jubilee%20Singers_We%20Will%20Walk%20Through%20The%20Valley%20Of%20Peace_78.mp3"
"Christian Travelers","Well Done","http://bap-tizum.com/sites/default/files/audio/Christian%20Travelers_Well%20Done_78.mp3"
"Christian Travelers","Well Done","http://bap-tizum.com/sites/default/files/audio/Christian%20Travelers_Well%20Done_78_0.mp3"
"Bells of Joy","Well, Well, No, No, No","http://bap-tizum.com/sites/default/files/audio/Well_Well_No_No_No.mp3"
"Dixie Humming Birds","What are They Doing in Heaven Today","http://bap-tizum.com/sites/default/files/audio/What_are_They_Doing_in_Heaven_Today.mp3"
"Dixie Humming Birds","What Are They Doing In Heaven Today","http://bap-tizum.com/sites/default/files/audio/Dixie%20Humming%20Birds_What%20Are%20They%20Doing%20In%20Heaven%20Today_78.mp3"
"Dixie Humming Birds","What Are They Doing In Heaven Today","http://bap-tizum.com/sites/default/files/audio/Dixie%20Humming%20Birds_What%20Are%20They%20Doing%20In%20Heaven%20Today_78_0.mp3"
"Marie Knight and Sam Price Trio","What Could I Do","http://bap-tizum.com/sites/default/files/audio/What_Could_I_Do.mp3"
"Willie Mae Ford Smith And Daughter Bertha","What Manner Of Man Was This","http://bap-tizum.com/sites/default/files/audio/Willie%20Mae%20Ford%20Smith%20And%20Daughter%20Bertha_What%20Manner%20Of%20Man%20Was%20This_78.mp3"
"Sister Rosetta Tharpe","What is the Soul of Man","http://bap-tizum.com/sites/default/files/audio/What_is_the_Soul_of_Man.mp3"
"The Bibletone Jubileers","What Would I Do","http://bap-tizum.com/sites/default/files/audio/The%20Bibletone%20Jubileers_What%20Would%20I%20Do_78.mp3"
"The Bibletone Jubileers","What Would I Do","http://bap-tizum.com/sites/default/files/audio/The%20Bibletone%20Jubileers_What%20Would%20I%20Do_78_0.mp3"
"Rhodeairs","When He Calls Me","http://bap-tizum.com/sites/default/files/audio/When_He_Calls_Me.mp3"
"The Harmonizing Four","When I am Gone","http://bap-tizum.com/sites/default/files/audio/When_I_am_Gone.mp3"
"Rev. Cleophus Robinson and his Sister Josephine James","When I Cross Over","http://bap-tizum.com/sites/default/files/audio/When_I_Cross_Over.mp3"
"The Southern Sons","When They Ring Them Golden Bells","http://bap-tizum.com/sites/default/files/audio/When_They_Ring_Them_Golden_Bells.mp3"
"Fairfield Four","Where Shall I Go?","http://bap-tizum.com/sites/default/files/audio/Where_Shall_I_Go_.mp3"
"Stars of Hope","Where Shall I Go","http://bap-tizum.com/sites/default/files/audio/Where_Shall_I_Go.mp3"
"Stars Of Hope","Where Shall I Go","http://bap-tizum.com/sites/default/files/audio/Stars%20Of%20Hope_Where%20Shall%20I%20Go_78.mp3"
"Southern Wonders","Who Is That Knocking?","http://bap-tizum.com/sites/default/files/audio/Southern%20Wonders_Who%20Is%20That%20Knocking?_78.mp3"
"The Selah Singers","The Wicked Race","http://bap-tizum.com/sites/default/files/audio/The_Wicked_Race.mp3"
"The Selah Singers","The Wicked Race","http://bap-tizum.com/sites/default/files/audio/The_Wicked_Race_0.mp3"
"The Five Blind Boys","In The Wilderness","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys_In%20The%20Wilderness_78.mp3"
"The Five Blind Boys","In The Wilderness","http://bap-tizum.com/sites/default/files/audio/The%20Five%20Blind%20Boys_In%20The%20Wilderness_78_0.mp3"
"The Sensational Nightingales","Will He Welcome Me There","http://bap-tizum.com/sites/default/files/audio/Will_He_Welcome_Me_There.mp3"
"Mid-South Singers","Will Meet You In The Morning","http://bap-tizum.com/sites/default/files/audio/Mid-South%20Singers_Will%20Meet%20You%20In%20The%20Morning_78.mp3"
"Rev. C.L. Franklin and the Franklin Singers","Wings of Faith","http://bap-tizum.com/sites/default/files/audio/Wings_of_Faith.mp3"
"The Paramount Singers","Work and Pray On","http://bap-tizum.com/sites/default/files/audio/Work_and_Pray_On.mp3"
"Original Five Blind Boys","World Prayer","http://bap-tizum.com/sites/default/files/audio/World_Prayer.mp3"
"Charles Watkins","Yes It's Mine","http://bap-tizum.com/sites/default/files/audio/Yes_Its_Mine.mp3"
"Stars of Hope","You Better Mind","http://bap-tizum.com/sites/default/files/audio/You_Better_Mind.mp3"
"Stars Of Hope","You Better Mind","http://bap-tizum.com/sites/default/files/audio/Stars%20Of%20Hope_You%20Better%20Mind_78.mp3"
"Coleman Bros.","You May Run On","http://bap-tizum.com/sites/default/files/audio/You_May_Run_On.mp3"
"The National Harmonizers","Is Your All On The Alter","http://bap-tizum.com/sites/default/files/audio/The%20National%20Harmonizers_Is%20Your%20All%20On%20The%20Alter_78.mp3"
"Rev. C.L. Franklin and the Franklin Singers","Your Mother Loves Her Children","http://bap-tizum.com/sites/default/files/audio/Your_Mother_Loves_Her_Children.mp3"
"Brother Joe May","Your Sins Will Find You Out","http://bap-tizum.com/sites/default/files/audio/Brother%20Joe%20May_Your%20Sins%20Will%20Find%20You%20Out_78.mp3"
"Fisk University Jubilee Singers","You're Going to Reap Just What You Sow","http://bap-tizum.com/sites/default/files/audio/Youre_Going_to_Reap_Just_What_You_Sow.mp3"
"Jubilee Male Quartet","You're Gonna Need That Pure Religion","http://bap-tizum.com/sites/default/files/audio/Youre_Gonna_Need_That_Pure_Religion.mp3"
